CART_ID,ITEM_ID,QUANTITY
4ccf1634-4779-49ed-9c1c-828fba72a0fa,98f79017-5595-43ca-9c5b-93b7a1e56e89,1
4ccf1634-4779-49ed-9c1c-828fba72a0fa,9a6afd89-5048-4b7f-b56f-f906666e4c40,5
4ccf1634-4779-49ed-9c1c-828fba72a0fa,4cc3fc6e-9c47-4ef3-8cd1-b15f576eb2d3,2
4ccf1634-4779-49ed-9c1c-828fba72a0fa,2daed3be-5e8e-4a86-8802-844a97d1bcb0,5
4ccf1634-4779-49ed-9c1c-828fba72a0fa,07f0d10a-1fb8-4867-908a-dd683e1e008f,2
4ccf1634-4779-49ed-9c1c-828fba72a0fa,f3edc90b-35ce-435f-99f5-e0eb08244c6c,4
4ccf1634-4779-49ed-9c1c-828fba72a0fa,e12be8f9-27be-4c25-abc0-67303cb8c2b2,4
4ccf1634-4779-49ed-9c1c-828fba72a0fa,b05470f5-5dd5-4596-9677-e1017f680155,1
ff52cac2-72f6-4654-b7dc-5623f76e8f90,8f63a5b2-dc91-4fca-b8b5-dc3b5299ce49,1
ff52cac2-72f6-4654-b7dc-5623f76e8f90,a48e9780-5b1e-4085-8ac5-978674aa8726,1
ff52cac2-72f6-4654-b7dc-5623f76e8f90,8d6de9b5-0d12-4981-bc4b-98eed09b28a2,5
ff52cac2-72f6-4654-b7dc-5623f76e8f90,bd72b3e5-5b6a-4ce5-85aa-4901cd2a2d56,5
ff52cac2-72f6-4654-b7dc-5623f76e8f90,027d7415-6e0f-4a7a-b927-0b5a5d39ec6f,3
ff52cac2-72f6-4654-b7dc-5623f76e8f90,85deeae5-49e3-4f6c-ac33-8a6d3e7dbc3d,1
05f00286-4c21-40bc-bdbf-2e75053e92d4,4dc33ea9-f57e-465f-a8bc-01e7d7d716e5,3
05f00286-4c21-40bc-bdbf-2e75053e92d4,c98336d4-841e-4ecb-9194-c8dc2a177e06,2
812b8273-579e-4ad4-9f9e-4079c773fb30,b034aa79-87dc-4a23-aa2b-c9d24c9f31fc,3
812b8273-579e-4ad4-9f9e-4079c773fb30,b98ec227-434c-4188-a43d-7a78689e6fe0,3
812b8273-579e-4ad4-9f9e-4079c773fb30,6e5a9b01-d06e-4249-b206-92eaeff5384f,1
812b8273-579e-4ad4-9f9e-4079c773fb30,b829f29e-9285-4ee6-b041-997a887c5217,5
5d24d862-7002-4c35-9e42-a52c2b8b165f,1c89142f-837d-4517-892d-cbb7ee1554ea,5
5d24d862-7002-4c35-9e42-a52c2b8b165f,dfee6e4a-ade9-419b-9347-e5a6e7f5cd7e,2
5d24d862-7002-4c35-9e42-a52c2b8b165f,b2b5b2e1-6f74-4125-b3a0-65f9ae8ef85f,2
5d24d862-7002-4c35-9e42-a52c2b8b165f,388a2c5b-17bf-4f73-915d-7e01929182c7,1
5d24d862-7002-4c35-9e42-a52c2b8b165f,8e6ce91e-8ed5-40a2-893a-a7b31d689eb4,4
5d24d862-7002-4c35-9e42-a52c2b8b165f,00c4784d-314b-4dad-9c5d-27fb177bdf5f,3
5d24d862-7002-4c35-9e42-a52c2b8b165f,74e51c42-edcf-4840-9d65-eb92c083326c,1
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,de78ebdf-13da-4e59-b62a-de27ce4928c6,5
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,481d0e57-4c84-45e6-941b-bde1cdf6d678,2
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,fa58e13e-a934-435c-ab79-89efbe5665e7,3
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,b784a8b8-96d9-4bf7-af8e-25b20f035cf5,5
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,11a1f828-9b0d-4cbf-b161-d4414269cd05,2
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,ee874a1f-ef4f-4bcf-8e61-bc04fe6cff01,2
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,c9464c28-cca7-4f95-8ed0-bbd5cf6d7071,4
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,f847d1df-8171-4d15-931e-b77ef72443f9,4
bab7e65c-1ccc-4b7e-87f2-3b4c1702994a,e4439851-2ccb-4f23-8795-de04a601e24e,4
32d17cde-54e6-4a3f-8f04-893444e7e6c2,4e81dea6-14ba-4818-92b3-638e2e9f44ad,1
32d17cde-54e6-4a3f-8f04-893444e7e6c2,860d8de8-76e8-4c16-bc2e-3144817d7c94,2
32d17cde-54e6-4a3f-8f04-893444e7e6c2,64cb42ce-eddf-4a15-af30-b5a80d67d513,3
32d17cde-54e6-4a3f-8f04-893444e7e6c2,32e2afb0-9760-454e-af19-fd96157c4de5,5
32d17cde-54e6-4a3f-8f04-893444e7e6c2,2aad7801-fe09-401c-b495-794583f79a8c,1
32d17cde-54e6-4a3f-8f04-893444e7e6c2,68c9d37f-62cf-4521-89a8-abda35b577da,1
32d17cde-54e6-4a3f-8f04-893444e7e6c2,41d59a4d-d4f7-460c-ba89-69a23ad2bc8a,5
32d17cde-54e6-4a3f-8f04-893444e7e6c2,ff6b3658-9f87-4a88-bd1e-a9b036ff892d,2
81e57f5b-e089-4b1f-ac9d-6d007febe6a5,7e85b38e-1951-41f3-84cf-555ec0e6a92f,5
81e57f5b-e089-4b1f-ac9d-6d007febe6a5,958ba046-8335-4106-8c12-58a70f9297ab,2
81e57f5b-e089-4b1f-ac9d-6d007febe6a5,dd030cb7-7123-43e4-930f-4ca2e586bab8,4
aab78e72-b5f9-4699-9bde-403bd190d3c5,71000fa3-070f-41ee-b754-3f9e22d9f4af,3
aab78e72-b5f9-4699-9bde-403bd190d3c5,2c353717-b2b9-4c9e-a05e-e97c8350baf1,5
45c549d8-071f-468a-a8c3-14d76ad754a8,bb86d3f1-d507-401e-a786-88140a5f9135,4
45c549d8-071f-468a-a8c3-14d76ad754a8,16f83b6d-e3d8-4e09-97de-c5057a873f45,5
45c549d8-071f-468a-a8c3-14d76ad754a8,2acabd58-0593-4fc1-a468-75d38e0f9d54,2
8d0bf897-2626-4144-8cac-bca6ea754d6f,ae057cc1-cbf5-43ee-a453-fad387c823a7,5
8d0bf897-2626-4144-8cac-bca6ea754d6f,6d6f7ad5-9f5c-49f0-86fa-cf8707c17e29,4
8d0bf897-2626-4144-8cac-bca6ea754d6f,478d933b-6e7e-496d-b14f-a6302961b54b,2
c1dc2ef0-97ac-4a60-b62a-00d42969b500,02630cba-38f8-496a-b64b-c457dbca3560,1
c1dc2ef0-97ac-4a60-b62a-00d42969b500,4823c2fd-aec8-4296-8975-b8b562e2beec,1
c1dc2ef0-97ac-4a60-b62a-00d42969b500,f890e36a-54f5-470c-8c85-7ea6214e851a,1
c1dc2ef0-97ac-4a60-b62a-00d42969b500,4eac048d-340a-4dc3-8076-a025ccac937e,4
c1dc2ef0-97ac-4a60-b62a-00d42969b500,980c5e22-5758-4b33-94fc-a1841b451f7a,2
c1dc2ef0-97ac-4a60-b62a-00d42969b500,acef53e5-252b-4ace-8400-2ba9b63a9816,2
c1dc2ef0-97ac-4a60-b62a-00d42969b500,c7f28dbc-b7ef-40e4-ad36-6a4eb962f22a,4
77c8f6b6-38ed-4246-97d9-b39267f1f288,4acf943b-888c-4565-9b77-50208e5ce8f5,4
8111956e-224b-4d0c-9e1b-7c84a1d9f7e3,38943a06-86e0-4d99-9f83-3b8d622dab67,1
8111956e-224b-4d0c-9e1b-7c84a1d9f7e3,f402466d-1170-4796-8192-a6d8990166da,4
8111956e-224b-4d0c-9e1b-7c84a1d9f7e3,96b4d1a0-bd36-4f7e-a5e4-746e324b5d6f,1
8111956e-224b-4d0c-9e1b-7c84a1d9f7e3,67b95b89-54b9-4522-975b-8adb0bfaefba,5
8111956e-224b-4d0c-9e1b-7c84a1d9f7e3,b2101995-0b19-44f8-b8ca-0b8f6b9392e2,3
d12e6947-53f4-43cd-be34-165d4809b8e8,75547b3b-80b1-4029-b9d6-e04007784af0,3
d12e6947-53f4-43cd-be34-165d4809b8e8,3d74ace4-aafd-49a1-9606-afec0cf23e51,1
d12e6947-53f4-43cd-be34-165d4809b8e8,0e049ac6-bf38-4317-bd10-872077fcc934,4
d12e6947-53f4-43cd-be34-165d4809b8e8,a6cd4464-5fda-4956-8b41-6e1138999b28,2
d12e6947-53f4-43cd-be34-165d4809b8e8,32109fd7-9060-4732-ba86-9c68c6590578,5
d12e6947-53f4-43cd-be34-165d4809b8e8,4f7e6bba-2d4d-4692-b0c2-08a41af79b09,3
d12e6947-53f4-43cd-be34-165d4809b8e8,5fe88c29-2af8-4960-9e30-31c4c5f47e13,1
d12e6947-53f4-43cd-be34-165d4809b8e8,8bc974d8-3aee-433d-b459-ffd8518e0cac,2
d12e6947-53f4-43cd-be34-165d4809b8e8,6b425e28-ddc4-4a4c-9942-5cd19972625f,2
159adfd3-301b-4310-9589-051e1950f787,817236c9-3e9a-4229-8f7d-41a2e33526ab,3
159adfd3-301b-4310-9589-051e1950f787,4d93dd88-78eb-4fe3-99e2-2f0e256d3e06,3
159adfd3-301b-4310-9589-051e1950f787,0a070458-94a9-4ddc-8ed3-198ac753093f,2
bf12a647-eba7-44c0-9905-aa184095ed38,e550be76-ded9-47e9-8171-dd7e5a2feda7,2
bf12a647-eba7-44c0-9905-aa184095ed38,b5ddf2d6-892c-47f9-8c27-59ce797df50b,1
bf12a647-eba7-44c0-9905-aa184095ed38,eebf61d9-a498-4a78-813f-a2279cea8172,5
bf12a647-eba7-44c0-9905-aa184095ed38,6c5305dd-e9b2-44e3-9858-4c2bd15f290e,2
bf12a647-eba7-44c0-9905-aa184095ed38,68f01943-852d-4ed4-baf9-110e9c73bb15,5
bf12a647-eba7-44c0-9905-aa184095ed38,7885e7d5-0efa-4df1-a6f1-962760f6b7ec,3
bf12a647-eba7-44c0-9905-aa184095ed38,12408f6d-88aa-46ad-93d1-709ea8d78552,4
bf12a647-eba7-44c0-9905-aa184095ed38,caccbf1e-4fd1-4088-8f4a-769e2c5a92e4,4
2d546507-73b6-4ee0-be52-cbd15c1a665e,75010c3c-2a00-4847-a803-17f3426bcbe6,4
2d546507-73b6-4ee0-be52-cbd15c1a665e,99ba2496-cad5-49be-add0-86d8c2612124,1
d7fb64fb-1b91-4b2c-8b56-89808df1a34a,2cb005df-b67d-462b-b35b-3b032b6b0ed3,4
d7fb64fb-1b91-4b2c-8b56-89808df1a34a,279927b5-0a75-4159-bd00-640980a376dc,3
d7fb64fb-1b91-4b2c-8b56-89808df1a34a,68ebe2f0-d124-469e-84bb-c9428956b38e,5
f40468fb-31c8-458e-a51a-e25ee9386fde,985a38ac-93f7-4104-8ab1-c7a3c761f5fb,2
f40468fb-31c8-458e-a51a-e25ee9386fde,83408ac1-1e80-49ed-b349-ee8cb2d17eb2,2
85b81aef-3585-4059-b411-456b94e9f630,4f80676d-e3d8-43fe-9377-437b8486e897,1
85b81aef-3585-4059-b411-456b94e9f630,f8797b74-6cf3-4ad9-bdb9-7163788a8a97,1
85b81aef-3585-4059-b411-456b94e9f630,7fa9713f-a6ba-44b8-9de7-67579b105867,1
85b81aef-3585-4059-b411-456b94e9f630,0e06b5c2-fbb4-4f46-9934-1a049e05dcea,3
85b81aef-3585-4059-b411-456b94e9f630,9c28bf22-497f-4054-bf56-d9820a37a037,5
85b81aef-3585-4059-b411-456b94e9f630,7d9247bb-1218-479a-a315-44ae2e54d4d3,5
85b81aef-3585-4059-b411-456b94e9f630,953bf7f4-b14f-4710-9a72-5bd01e3916cf,4
85b81aef-3585-4059-b411-456b94e9f630,33806da7-0e4c-4fed-a910-2940b5cd8c30,1
85b81aef-3585-4059-b411-456b94e9f630,44ceb509-9523-46cc-9d4e-91ac4270d387,1
ad6218f6-483b-4682-8ada-ddd3e22881cc,ff767c2e-0727-4816-92a3-cdc34a21faa2,1
ad6218f6-483b-4682-8ada-ddd3e22881cc,1dcb78a3-3c26-4b34-bc4c-cf137406fae0,3
ad6218f6-483b-4682-8ada-ddd3e22881cc,7308d938-b92b-40d2-8034-103a3bba6d86,1
ad6218f6-483b-4682-8ada-ddd3e22881cc,cbbc67dc-6472-44a7-9748-846a381a2940,5
78fadb83-1945-41a2-bd58-229d76342e63,81b66a5b-6135-489f-bf7f-93683502555c,4
78fadb83-1945-41a2-bd58-229d76342e63,ab2517c2-1274-47db-8e5a-b193ca6d4fad,1
78fadb83-1945-41a2-bd58-229d76342e63,6366733e-db9c-4d41-b7f5-848bf8da6887,1
78fadb83-1945-41a2-bd58-229d76342e63,2dc81181-ba1c-4c14-a936-2015b13a14dd,2
52e8d407-4cad-4a87-bd52-58bcdedcd3aa,0be947e5-05d9-4a21-bcb5-8015e3f03b9f,2
80dd1452-0a90-47a8-89b7-b80f78a63b17,b788f3c6-6f87-4257-bfe9-336258e02fd8,4
80dd1452-0a90-47a8-89b7-b80f78a63b17,758791b6-d2f7-429b-9feb-2c297ed1cdd7,2
80dd1452-0a90-47a8-89b7-b80f78a63b17,312097ac-12fb-45f9-ad9a-93b3c43b629c,1
ba117366-bb7f-4f9a-9731-fc69e6c755e0,54a14b34-ab03-4c05-bddc-7bac3ae21eb8,5
ba117366-bb7f-4f9a-9731-fc69e6c755e0,57702e93-d5ef-4e96-8b47-a6be94129557,2
3b600f48-5f4e-41ed-a3b8-32f80c8d3c0b,81cc3744-9c86-4cb7-92a8-28c3d2bc1b61,3
3b600f48-5f4e-41ed-a3b8-32f80c8d3c0b,7fa456e9-12f7-424c-a1e9-831daabb99f0,2
3b600f48-5f4e-41ed-a3b8-32f80c8d3c0b,f6d99f4c-bc70-4c7e-bbff-e55eada7fb63,4
f1c820c6-4b8f-4664-8f2a-feb0287a5b19,25cb88c1-f62c-4e55-8a86-b0d7eb0e5f4a,1
f1c820c6-4b8f-4664-8f2a-feb0287a5b19,28c51f07-8510-4062-97ec-1ca145e15b6f,3
f1c820c6-4b8f-4664-8f2a-feb0287a5b19,0e7e869c-4ff5-477b-86f5-e26049e32791,1
f1c820c6-4b8f-4664-8f2a-feb0287a5b19,f53d5522-3b55-4315-909f-84a64946e418,4
f1c820c6-4b8f-4664-8f2a-feb0287a5b19,c52c3ef8-dd7c-4067-8ee2-314f0d5cd686,3
b2fb6924-af50-4e9e-9250-5c4b83fb5ca2,11461a12-560e-41d6-ab81-0ee00485086b,5
b2fb6924-af50-4e9e-9250-5c4b83fb5ca2,a9e79483-74aa-4fe5-b14e-b665a3f6bcb6,5
15972e70-d245-484c-890d-8a8ca128630b,2302e0b9-3895-4a95-bab5-90ca48fa942a,3
15972e70-d245-484c-890d-8a8ca128630b,f86f2f68-ad4d-4618-b990-5adc7cb0767c,3
15972e70-d245-484c-890d-8a8ca128630b,3a2fcae0-3c2c-48af-b140-5ed7b16053d5,5
f9826657-4844-42c1-b189-1f012e57b856,8da38b9e-bc9f-4d8b-8302-a68c2dd69124,4
f9826657-4844-42c1-b189-1f012e57b856,a21119e2-81c3-40ae-bb40-0776172a6bd7,1
f9826657-4844-42c1-b189-1f012e57b856,6ca04f46-773f-4def-95fc-c5d7b8b05378,2
f9826657-4844-42c1-b189-1f012e57b856,edfd0303-5af7-4bf8-8f6d-a84d7113c968,1
f9826657-4844-42c1-b189-1f012e57b856,25d8cc88-01f5-4c84-9c91-bc961caab1a2,5
f0461f3b-7ea8-4a57-a6d5-d37563181de3,4f15d85d-6d23-4e1d-a76e-7d58e916a75f,4
f0461f3b-7ea8-4a57-a6d5-d37563181de3,42ebe1b9-55f6-4b1a-b607-16841bda4c7c,3
f0461f3b-7ea8-4a57-a6d5-d37563181de3,c04350f8-7a31-46c9-8ccb-eceff1f7a635,2
16e52820-60b2-4938-bf8b-e95ec72af90e,9be6ae19-94db-47d4-8431-d38683ec29d1,1
16e52820-60b2-4938-bf8b-e95ec72af90e,51ac5826-1a46-4063-95ab-4a8bfc1074ab,5
16e52820-60b2-4938-bf8b-e95ec72af90e,4d9b99a1-9677-42dc-a797-169f17e386df,1
16e52820-60b2-4938-bf8b-e95ec72af90e,12d37a49-3173-4e82-8852-96fdfff23048,1
16e52820-60b2-4938-bf8b-e95ec72af90e,be843012-155c-46ff-a12c-394b579d98fb,1
16e52820-60b2-4938-bf8b-e95ec72af90e,e0aaa21a-7e2e-4a33-8a72-126f9d0b077d,3
16e52820-60b2-4938-bf8b-e95ec72af90e,389c052e-27e9-4f91-8987-9778da20847d,4
16e52820-60b2-4938-bf8b-e95ec72af90e,0574a931-354b-4651-ae55-90c74fc981ad,5
16e52820-60b2-4938-bf8b-e95ec72af90e,b329b18d-7cee-4986-b974-c326e3dd530b,5
4d6939dc-9cd2-412a-be27-620fb3e30299,ffa826bd-ebe7-4f78-bcf4-913662a0af67,2
4d6939dc-9cd2-412a-be27-620fb3e30299,6e07e8ed-1e62-41d6-a9ef-0ddd56b7cf2f,3
4d6939dc-9cd2-412a-be27-620fb3e30299,13db649c-2a8d-48da-bf29-b6a84643e9b9,3
4d6939dc-9cd2-412a-be27-620fb3e30299,e234aa21-270f-470f-8081-1fd6a796f55c,4
4d6939dc-9cd2-412a-be27-620fb3e30299,6634710e-ae14-46e9-8e23-4e8836d13aae,4
4d6939dc-9cd2-412a-be27-620fb3e30299,e48cdc79-e5cc-4596-9bb2-5cd60a8390c7,4
4d6939dc-9cd2-412a-be27-620fb3e30299,58f410a9-ea78-4f96-9f81-1c30afc8f226,3
4d6939dc-9cd2-412a-be27-620fb3e30299,20dfecc5-127f-4f62-9994-d6284e053450,3
4d6939dc-9cd2-412a-be27-620fb3e30299,549caa2a-7ccd-465e-8482-c2ebf2a4fe98,5
b04baa95-f892-4988-ae1e-1be4c649e358,b6eb9a65-39ae-423e-b591-e3dd0e1d9246,2
b04baa95-f892-4988-ae1e-1be4c649e358,1acca9e4-37cd-487c-a17e-5b95bc824ad6,2
b04baa95-f892-4988-ae1e-1be4c649e358,85200bbb-564b-4672-820c-1d2cabbab378,2
b04baa95-f892-4988-ae1e-1be4c649e358,00d50f1f-05f7-41a6-b6f8-4b31c86b935e,2
b04baa95-f892-4988-ae1e-1be4c649e358,09f958c0-ba83-4eee-a6b3-17284acdb77d,1
b04baa95-f892-4988-ae1e-1be4c649e358,2acef2d8-74e5-407a-bd81-a849878263c0,4
b04baa95-f892-4988-ae1e-1be4c649e358,43929919-9172-47cc-96b0-5d6a6134b3d8,5
24bb26f0-7f31-4c64-9324-da0b2279f310,a9d90afc-d2d1-40a7-815e-295f704a28e5,4
24bb26f0-7f31-4c64-9324-da0b2279f310,f99eb815-ea00-45d1-8c15-a26915c1b05e,2
24bb26f0-7f31-4c64-9324-da0b2279f310,bb7e3461-179c-466f-a25a-5349f3c3c90e,1
24bb26f0-7f31-4c64-9324-da0b2279f310,e84b06c8-bcb2-4401-81ed-46d44d510d98,2
8cc810aa-d5cf-4717-bd1d-5b7d4ce77c85,d15be122-7c0c-477c-bd6c-d5325fd9ed8f,4
8cc810aa-d5cf-4717-bd1d-5b7d4ce77c85,df45515a-309e-402a-a2f4-374693fac2e8,3
8cc810aa-d5cf-4717-bd1d-5b7d4ce77c85,54c713f7-d018-41bd-b3cf-73617bca573b,3
2e3f31e7-b7af-4715-9282-eafea5caeafd,eeff5b65-7bdb-4d8f-acf4-c0a9f9af0c70,2
2e3f31e7-b7af-4715-9282-eafea5caeafd,6747306b-279f-4b6a-9644-6ddb1d818b03,2
2e3f31e7-b7af-4715-9282-eafea5caeafd,2442f7a3-9a5f-406f-ad7f-979bdf321fe0,5
2e3f31e7-b7af-4715-9282-eafea5caeafd,8803dd31-4374-4857-ae1d-a01288811d92,1
2e3f31e7-b7af-4715-9282-eafea5caeafd,23942606-e58a-4b03-b693-cbb6525d0ea5,2
38411da8-cf87-4197-be1b-dbf6489c21d2,52f4eea9-d341-485c-85ec-7b78b68a2ebf,3
38411da8-cf87-4197-be1b-dbf6489c21d2,8197c547-f42a-40ad-838d-a60bff77d7fa,2
38411da8-cf87-4197-be1b-dbf6489c21d2,42b12635-a7bb-412a-b2c1-3612c87738de,3
5014fdb0-c514-4eaa-83e7-c8597bfa9ad1,34c3e97a-d38c-41fa-8c49-0ad587aebd9c,3
5014fdb0-c514-4eaa-83e7-c8597bfa9ad1,db2612f3-d2c2-422e-baab-d2647334199a,1
1fdda877-68aa-4a5a-83dd-4f500c9afb93,de6fb129-ce61-445b-a40d-c7345a3176a6,3
1fdda877-68aa-4a5a-83dd-4f500c9afb93,5fa11783-517a-49c1-b402-0adbe5487f7e,1
1fdda877-68aa-4a5a-83dd-4f500c9afb93,fcd14d6b-188a-4360-aa3a-5964e5445393,1
a0d19819-fd8b-465e-b858-32990f1454b9,ff0efd52-e914-4ef2-9e9b-380dd8765413,3
a0d19819-fd8b-465e-b858-32990f1454b9,86f4aad7-cc42-4bcc-842d-a87c18a219ac,4
a0d19819-fd8b-465e-b858-32990f1454b9,8c88ebd9-4779-4e9a-a839-bd7e33201bfb,2
a0d19819-fd8b-465e-b858-32990f1454b9,c73338df-1159-4cb4-ac9d-cea795bddf83,5
a0d19819-fd8b-465e-b858-32990f1454b9,a574a9c5-5e89-40c5-9194-5346aaad2689,4
c4e0f641-4794-4bd8-b866-68d47bf21317,ec33ce5f-5ea0-406f-974b-4294fab60f01,1
c4e0f641-4794-4bd8-b866-68d47bf21317,527ce5df-2939-4ef3-96a7-339f54f6c774,1
c4e0f641-4794-4bd8-b866-68d47bf21317,00684143-078a-4dd2-b43b-cad34f13bb00,4
